,likert_5_options_0,likert_5_options_1,likert_5_options_2,likert_5_options_3,likert_5_options_4,likert_5_options_5,likert_5_options_6,likert_5_options_7,likert_5_options_8,likert_5_options_9,likert_5_options_10,likert_5_options_11,likert_5_options_12,likert_5_options_13,likert_5_options_14,likert_5_options_15,likert_5_options_16,likert_5_options_17,likert_5_options_18,likert_5_options_19,likert_5_options_20,likert_5_options_21,likert_5_options_22,likert_5_options_23,likert_5_options_24,likert_5_options_25,likert_5_options_26,likert_5_options_27,likert_5_options_28,likert_5_options_29,likert_5_options_30,likert_5_options_31,likert_5_options_32,likert_5_options_33,likert_5_options_34,likert_5_options_35,likert_5_options_36,likert_5_options_37,likert_5_options_38,likert_5_options_39,likert_7_options_0,likert_7_options_1,likert_7_options_2,likert_7_options_3,likert_7_options_4,likert_7_options_5,likert_7_options_6,likert_7_options_7,likert_7_options_8,likert_7_options_9,likert_2_options_0,likert_2_options_1,likert_2_options_2,likert_2_options_3,likert_2_options_4,likert_2_options_5,likert_2_options_6,likert_2_options_7,likert_2_options_8,likert_2_options_9,target
104,1,2,1,5,2,3,5,4,1,1,1,2,5,5,4,4,4,4,2,5,1,1,1,1,1,1,1,4,2,2,5,3,1,1,5,3,1,1,5,3,3,1,2,7,2,4,3,5,5,7,0,0,0,0,1,0,0,0,0,0,1
105,2,4,2,2,2,2,3,2,1,3,4,4,1,1,3,4,4,4,3,1,2,5,3,1,1,5,4,4,4,4,1,1,1,5,1,1,1,5,5,5,5,1,5,5,1,4,3,7,1,3,0,0,0,0,0,0,0,1,1,0,1
106,3,2,2,5,2,3,3,2,5,2,5,4,3,5,4,1,4,4,2,3,2,3,1,4,5,1,5,4,4,2,5,5,5,5,5,4,5,5,2,1,3,1,2,7,2,3,3,7,5,3,1,1,0,0,0,0,0,0,0,0,0
107,3,4,3,5,5,4,5,2,5,3,5,2,3,5,2,4,2,5,5,3,2,5,4,2,3,1,2,2,2,2,1,5,5,5,5,1,1,1,5,4,5,5,5,4,5,2,3,5,4,4,0,0,1,0,0,0,0,0,1,0,0
108,3,4,2,1,2,2,4,5,2,3,4,5,3,5,2,3,4,5,1,2,2,1,1,4,1,4,3,4,2,2,1,3,5,4,1,1,5,5,4,1,3,6,1,5,1,3,4,7,5,4,0,0,1,0,0,0,0,0,0,0,0
109,5,1,2,5,2,2,5,2,1,3,3,1,3,5,2,4,4,1,5,3,4,5,3,2,3,1,5,4,2,1,1,1,2,5,1,1,4,1,5,1,3,2,3,5,2,5,6,5,5,6,0,0,0,0,0,0,0,0,0,0,0
110,2,5,2,1,5,3,3,5,5,2,1,5,3,2,4,5,4,2,3,2,2,5,4,4,5,1,1,4,4,2,2,1,1,5,5,4,5,4,3,1,3,2,2,1,2,2,4,7,2,3,0,0,0,1,0,0,0,0,0,0,1
111,1,1,1,1,5,2,3,2,1,1,4,2,3,5,5,1,4,4,4,2,2,5,4,2,4,1,5,4,2,3,5,5,5,2,3,3,5,1,2,1,3,1,2,5,2,2,5,7,5,1,0,0,0,0,0,0,0,0,0,0,1
112,1,1,3,1,5,4,3,4,1,4,1,5,2,1,2,3,4,4,5,4,1,3,3,4,5,1,5,4,2,1,1,5,1,5,1,5,4,3,1,5,3,6,1,7,6,1,4,5,1,3,0,0,0,0,0,0,0,0,0,0,1
113,1,4,5,5,2,1,3,5,5,2,5,1,3,5,1,3,2,2,1,4,3,3,3,1,1,1,4,4,4,2,5,1,1,1,4,5,5,5,5,3,5,4,4,5,5,6,4,2,7,6,0,0,0,0,0,0,1,0,0,0,1
114,2,4,3,5,5,2,3,2,5,4,5,1,5,1,4,1,4,1,5,2,2,2,4,2,1,5,5,4,1,2,1,1,2,5,3,5,3,5,1,3,5,4,5,4,2,7,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0
115,5,4,2,1,2,5,3,5,5,3,1,5,3,5,4,5,5,4,5,5,3,3,3,1,1,4,1,2,2,2,5,3,5,1,4,5,2,5,3,2,3,2,7,7,1,4,3,4,5,3,1,0,0,0,0,1,0,0,0,0,0
116,4,2,2,5,5,3,3,1,5,3,3,5,3,5,4,3,4,4,5,2,2,3,1,2,5,1,2,4,2,2,1,1,1,1,4,3,1,2,3,1,7,1,5,5,2,4,4,6,1,3,0,0,0,0,0,0,0,0,0,0,0
117,4,5,2,5,1,2,1,5,5,3,5,4,3,5,2,1,4,2,2,4,4,5,3,1,5,4,1,4,2,5,1,5,4,1,3,5,5,5,1,1,7,2,3,7,2,2,7,5,6,3,0,0,0,0,0,0,0,1,0,0,0
118,3,1,2,1,5,4,4,2,5,3,1,4,3,5,2,5,5,5,2,4,2,2,3,4,5,1,4,4,4,2,1,1,3,5,2,1,2,4,1,4,2,4,2,4,5,5,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0
119,1,4,2,1,5,4,3,4,2,3,1,1,1,5,2,3,4,2,3,2,3,5,3,1,4,4,5,3,2,2,5,1,3,5,4,1,5,3,1,1,1,5,2,3,1,3,7,5,7,2,0,0,0,0,0,0,0,0,0,0,1
120,1,4,2,5,2,3,3,1,5,2,5,4,1,2,5,4,4,4,5,1,4,5,3,1,5,3,5,4,2,1,5,1,2,3,2,4,5,3,3,2,3,1,5,7,2,1,4,6,5,3,0,0,0,0,0,0,1,0,0,0,1
121,1,2,2,5,2,3,3,5,2,3,4,5,3,5,2,1,2,5,5,2,3,3,3,4,5,1,1,4,2,1,4,1,5,5,2,3,5,1,1,5,1,1,2,7,5,4,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0
122,3,1,2,5,5,1,4,5,1,3,2,4,5,1,3,3,4,2,3,2,1,5,2,5,5,4,5,4,2,2,4,2,5,1,1,5,3,2,1,1,7,4,2,3,5,3,3,5,5,2,0,0,0,0,0,1,0,0,0,0,1
123,4,5,5,3,5,3,4,4,5,1,1,1,3,5,3,3,4,4,5,4,4,3,3,2,5,1,2,2,2,2,5,2,1,4,5,1,5,3,1,1,1,4,2,4,5,7,5,7,5,2,0,0,0,0,1,0,0,0,0,0,1
124,1,1,1,1,2,3,3,2,5,4,4,5,5,2,3,1,4,4,1,5,4,3,3,4,3,1,5,4,2,2,1,2,1,5,4,4,2,5,1,1,7,4,1,5,5,5,4,5,6,3,0,0,0,1,0,0,0,1,0,0,0
125,1,4,2,5,2,2,3,4,1,1,2,5,5,1,2,1,4,5,2,1,1,5,1,2,5,1,3,4,4,3,1,5,5,1,1,2,1,4,5,5,7,6,2,5,2,7,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0
126,1,4,5,5,1,3,4,1,5,4,1,4,3,5,3,1,4,4,1,5,2,3,4,1,5,2,4,5,2,1,1,1,2,2,1,4,1,3,5,5,7,5,2,5,2,4,3,2,5,3,0,0,0,0,0,0,0,0,1,0,0
127,4,5,3,2,2,1,3,5,1,4,2,1,3,5,1,1,4,4,4,4,2,3,4,4,1,4,5,4,1,2,1,5,1,4,1,5,1,1,5,1,4,4,3,5,5,1,3,2,6,1,0,1,0,0,0,1,0,0,1,0,0
128,1,4,2,1,5,3,5,5,1,4,1,1,3,5,5,1,4,4,5,4,2,3,3,1,5,5,4,4,4,1,4,1,5,1,2,5,5,1,5,1,2,3,2,5,2,3,5,1,5,7,0,0,1,0,0,0,1,0,0,0,0
129,3,2,2,5,1,1,3,2,1,4,5,2,2,2,2,5,4,5,4,2,5,3,4,1,5,4,1,4,3,1,3,1,3,5,2,1,5,1,1,1,1,7,2,5,2,5,3,4,1,2,0,0,0,1,0,0,0,0,0,0,0
130,5,5,3,5,2,3,3,1,1,3,5,4,4,5,1,3,4,2,5,1,2,1,3,4,3,1,5,2,2,2,1,3,1,3,1,2,2,5,3,4,5,6,5,3,2,3,5,7,5,1,0,0,0,0,0,0,0,0,0,0,1
131,2,5,3,2,2,3,2,4,5,4,3,5,2,2,3,1,5,2,2,5,3,5,3,4,5,1,1,4,2,2,1,1,4,5,5,3,1,1,1,1,7,1,3,5,5,2,7,4,6,3,0,0,0,1,1,0,0,0,0,0,0
132,4,4,2,5,5,3,3,4,5,1,5,5,5,5,5,5,2,5,2,1,2,3,3,4,2,3,1,4,2,5,5,2,1,5,5,2,4,5,1,1,3,3,2,3,2,3,3,4,1,6,0,0,0,0,0,0,0,1,0,0,1
133,2,5,5,1,5,3,3,4,1,1,4,1,1,5,4,5,4,5,2,2,2,1,3,4,2,1,1,4,2,1,5,5,1,2,1,1,1,3,5,1,2,1,3,5,2,7,3,2,6,6,0,0,0,0,0,0,0,0,1,0,1
134,3,1,5,5,2,2,3,5,1,4,1,3,2,2,3,4,4,2,3,5,2,3,3,2,1,3,1,4,2,2,1,4,1,1,5,5,5,5,1,5,4,5,2,5,5,3,3,7,6,5,0,0,0,0,0,1,0,1,0,0,0
135,5,2,5,5,5,3,3,4,1,2,3,4,3,5,4,3,5,5,1,2,4,5,4,4,3,1,5,4,1,5,4,4,5,4,3,2,5,5,1,3,4,7,2,5,5,4,7,2,4,1,0,0,1,0,0,0,0,0,0,0,0
136,5,1,5,5,5,3,4,4,1,4,4,5,5,2,5,5,4,5,1,2,2,3,3,1,1,1,5,4,2,2,1,1,5,5,1,1,4,2,1,5,4,1,3,5,2,5,7,7,3,2,0,0,1,1,0,0,0,0,0,1,0
137,1,1,2,2,2,2,3,5,5,1,5,5,1,2,3,1,4,5,4,2,1,5,3,4,5,1,4,2,2,2,1,1,3,1,1,2,1,2,1,1,1,4,5,7,2,1,5,6,5,3,0,0,0,0,0,0,0,0,0,0,1
138,5,1,5,5,5,1,4,2,5,3,1,1,3,5,3,3,1,4,5,2,1,1,4,4,5,1,1,4,3,1,1,1,5,1,3,5,5,4,1,5,3,5,3,1,2,2,3,6,5,1,0,0,0,0,0,0,0,0,0,1,1
139,2,5,2,5,5,5,4,2,1,3,2,5,3,2,1,3,4,4,2,4,1,3,5,2,2,1,5,5,2,2,1,1,5,5,2,4,5,1,1,2,3,4,3,5,2,4,5,5,1,7,0,0,0,0,0,0,0,0,0,0,0
140,1,4,2,5,5,2,1,5,5,1,4,4,3,2,2,5,2,2,5,1,1,1,3,4,5,1,1,4,2,2,2,5,5,5,5,5,5,1,5,2,3,4,5,4,2,4,3,6,5,6,0,0,1,1,0,0,0,0,1,0,1
141,4,5,3,1,5,1,1,4,5,5,4,4,3,5,3,4,4,4,5,3,3,5,3,1,1,4,1,4,2,2,1,1,5,1,3,4,2,5,1,1,7,6,2,5,6,5,3,4,1,7,0,0,1,0,0,0,0,0,0,0,0
142,4,4,2,1,1,5,1,5,1,3,2,5,2,1,4,1,4,2,4,5,5,5,3,2,5,1,5,4,2,1,5,4,5,3,4,1,2,5,1,1,5,4,2,7,2,3,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0
143,4,4,2,1,2,4,3,2,5,3,1,1,5,5,1,1,5,2,4,1,4,3,5,4,1,4,4,4,2,1,1,3,1,1,5,1,5,2,1,1,1,1,3,7,2,3,5,7,6,5,0,0,0,0,0,0,0,0,0,0,0
144,2,4,1,5,2,1,3,5,1,3,5,2,3,2,3,2,2,4,5,2,5,3,3,2,1,4,4,4,4,2,3,1,2,1,1,1,3,2,1,2,3,6,3,5,2,3,7,7,6,1,0,0,0,0,0,0,0,0,0,0,1
145,3,3,5,1,2,3,3,4,5,2,1,3,3,1,1,1,2,4,5,3,4,1,3,4,5,5,3,4,2,2,5,3,2,5,2,5,2,1,3,3,5,3,2,4,1,7,7,6,5,2,1,0,0,0,0,1,0,0,0,0,1
146,5,1,1,5,2,3,3,2,5,1,3,5,3,5,5,5,4,2,5,4,4,3,1,2,1,4,4,4,2,2,1,5,5,5,1,5,4,1,2,1,2,6,2,1,5,3,4,6,5,6,0,0,0,1,0,0,0,0,0,0,0
147,1,5,2,4,1,3,5,2,5,3,3,4,3,1,3,1,4,2,3,5,4,3,3,1,5,5,2,4,2,1,1,5,2,1,5,1,2,1,1,4,1,1,1,5,2,4,7,5,5,3,0,0,0,0,0,0,0,0,0,0,0
148,1,1,2,5,2,4,5,5,5,3,5,1,3,5,5,4,1,5,5,2,2,3,3,4,5,1,1,4,2,2,1,1,1,3,5,5,2,5,1,1,1,4,2,5,2,3,4,7,5,4,0,0,0,0,0,0,0,1,0,0,0
149,1,4,2,5,2,3,3,2,5,1,4,1,3,1,5,3,4,3,3,2,2,3,3,1,5,1,1,2,2,4,1,1,1,3,5,5,1,5,2,5,3,6,2,4,2,5,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0
150,1,1,2,1,5,3,3,5,5,3,1,5,3,5,1,1,5,4,5,3,2,3,4,4,5,5,5,4,2,1,3,1,2,1,1,1,5,3,1,5,3,5,3,5,5,5,7,2,4,1,0,0,0,0,0,0,1,0,0,1,0
151,5,5,1,1,1,3,4,4,5,3,1,1,1,5,5,1,4,5,5,2,2,1,3,4,5,1,1,4,2,1,1,1,5,5,5,5,5,5,1,1,1,1,2,1,5,4,3,7,6,4,0,0,0,1,0,0,1,0,0,0,0
152,3,1,5,4,1,2,3,5,5,3,4,4,2,2,4,1,1,4,3,2,2,5,3,3,1,4,5,4,3,5,5,1,2,5,5,3,3,3,5,2,3,5,2,1,2,7,7,5,1,6,0,0,0,0,0,0,0,0,0,0,1
153,2,2,3,5,1,4,3,2,5,2,1,3,1,1,2,2,4,2,1,2,3,1,4,2,5,1,5,4,2,2,5,2,2,1,1,5,5,3,5,5,5,4,2,1,2,3,4,7,7,4,0,0,0,0,0,0,0,0,0,1,0
154,3,3,3,1,5,2,3,2,5,4,5,1,3,5,2,4,5,4,3,3,2,5,3,4,1,1,5,2,2,2,1,3,3,5,1,1,4,3,2,5,2,6,5,5,1,2,7,4,6,1,0,0,0,1,0,0,0,0,0,1,0
155,1,1,2,3,1,1,5,4,5,2,1,4,3,1,3,4,4,4,2,5,2,2,3,4,4,1,1,4,2,2,5,1,1,5,1,2,1,1,5,1,7,4,3,5,1,1,4,4,3,2,0,0,0,0,0,0,0,0,1,0,1
156,1,4,2,2,5,5,5,5,1,3,5,5,3,5,3,4,4,4,5,2,2,1,1,2,2,1,5,4,3,1,4,3,1,2,1,5,1,5,1,5,5,4,1,5,5,6,3,6,1,1,0,0,0,0,0,1,0,0,0,1,1
157,1,1,1,1,5,3,3,5,2,3,5,4,1,2,2,5,4,5,2,2,2,5,3,4,5,1,1,4,1,2,1,5,4,1,1,2,5,5,1,1,2,4,1,3,5,5,7,2,1,4,0,0,0,0,0,0,0,0,0,0,0
158,5,4,2,1,5,4,3,5,1,3,1,5,4,2,3,1,4,4,2,5,2,3,3,2,4,1,4,4,2,1,5,1,5,5,2,2,2,5,1,2,3,2,6,7,2,2,3,7,6,4,1,0,0,0,0,0,0,0,0,0,1
159,4,5,2,5,1,2,5,4,1,4,5,1,3,1,5,3,1,2,2,2,2,3,1,2,5,1,5,4,2,4,1,5,3,3,1,1,1,1,1,1,3,1,2,2,5,2,7,5,1,6,0,0,0,0,0,0,0,0,0,0,1
160,5,1,1,5,5,4,4,4,5,4,3,2,2,2,2,1,4,4,3,2,2,5,3,2,2,1,1,4,2,2,1,5,3,1,4,5,1,5,5,1,4,1,2,5,2,2,3,4,5,5,0,0,0,0,0,0,0,1,0,0,0
161,5,4,2,1,2,3,3,5,5,4,3,5,1,5,3,5,2,5,3,1,2,3,5,4,5,4,1,4,4,4,2,1,4,4,1,1,5,4,1,3,7,5,1,7,2,3,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0
162,5,1,2,5,5,5,1,4,2,4,3,4,2,1,5,4,2,2,2,2,4,5,3,4,1,5,1,4,2,5,5,5,1,3,5,5,1,1,1,1,1,5,2,7,5,3,1,7,5,1,0,0,0,0,0,0,0,0,0,0,1
163,2,5,3,3,1,4,3,5,5,5,4,5,1,5,4,1,5,4,2,1,2,2,3,2,5,4,5,4,4,2,1,3,5,1,1,5,1,1,1,5,1,6,2,1,2,4,3,7,5,3,0,0,0,0,0,0,0,0,0,0,0
164,5,4,2,4,1,4,1,5,1,2,1,2,2,1,5,1,4,4,2,2,3,2,3,2,1,4,1,4,4,2,1,2,5,5,1,5,5,5,1,1,1,1,2,1,1,4,2,6,6,3,0,0,0,1,0,0,0,0,0,0,0
165,5,2,2,1,5,4,5,5,5,3,1,5,5,5,2,3,4,1,4,4,4,3,4,4,5,1,5,4,2,1,4,4,1,5,5,1,1,5,5,1,3,2,2,5,6,1,2,7,1,3,0,0,0,0,1,0,0,0,0,0,1
166,3,1,2,3,2,2,2,2,5,4,4,4,3,2,3,1,2,2,5,3,2,5,4,4,4,1,1,4,4,2,4,1,5,3,3,1,5,5,1,5,5,1,2,7,5,3,7,4,5,4,0,0,0,0,0,0,0,1,0,1,1
167,5,5,2,4,1,2,5,5,4,3,5,4,3,2,5,1,4,4,5,2,3,5,3,1,2,1,5,4,1,4,1,1,1,5,1,1,4,5,5,5,4,6,2,5,3,5,7,4,1,3,0,0,0,0,0,0,0,0,1,0,0
168,4,1,5,5,5,2,5,2,5,3,5,4,3,5,2,1,1,4,5,2,2,2,3,4,1,1,5,2,2,2,5,5,3,5,1,3,5,5,1,4,7,1,7,5,1,4,3,5,5,7,1,0,0,0,0,0,0,1,0,0,0
169,1,4,2,3,5,2,3,4,1,3,5,5,3,5,1,3,2,5,3,4,2,5,3,2,1,1,4,4,2,1,5,1,5,1,2,1,5,5,5,2,5,4,7,1,5,7,3,6,6,2,0,0,0,0,0,0,0,0,0,0,1
170,5,4,2,5,2,4,5,1,5,1,1,1,3,1,2,1,2,1,2,4,2,5,3,4,1,4,5,4,2,1,5,5,1,1,5,5,1,1,5,1,1,5,4,5,2,2,4,2,5,3,1,0,0,0,0,0,0,0,0,0,1
171,3,1,5,4,2,3,5,2,5,2,1,1,2,5,3,3,5,2,1,2,4,1,3,4,5,4,4,4,2,3,5,5,1,5,1,3,5,3,5,5,4,4,2,5,7,2,5,2,2,7,1,0,0,1,0,0,1,0,0,0,0
172,3,3,5,1,2,2,3,5,5,4,5,1,2,5,3,5,4,2,5,2,2,5,3,1,3,1,1,4,2,2,1,5,1,3,4,3,5,2,5,3,5,6,3,2,5,3,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0
173,2,2,2,5,5,4,3,5,4,4,3,5,2,5,3,3,5,2,4,2,3,1,3,1,5,1,5,4,2,5,2,1,1,3,3,5,3,4,3,4,5,5,6,5,5,3,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0
174,1,3,2,5,1,2,1,4,1,4,5,4,3,5,2,1,5,5,5,2,2,5,3,4,4,1,1,2,2,2,1,1,1,1,2,2,5,5,2,2,5,4,3,2,5,1,2,5,5,1,0,0,0,0,0,0,1,1,0,0,0
175,3,4,3,3,2,3,1,1,5,2,3,1,2,5,3,4,4,4,1,2,2,3,3,4,2,1,1,4,2,2,3,2,1,5,2,5,5,1,5,2,1,1,3,1,2,7,7,5,6,2,0,0,0,0,0,1,1,0,0,0,0
176,4,1,2,2,2,3,4,5,5,3,3,5,3,5,1,5,4,4,5,3,2,3,1,1,2,5,1,4,3,1,1,1,5,2,5,5,1,2,1,5,3,1,2,1,2,3,3,7,6,6,0,0,0,0,0,0,0,0,0,0,0
177,5,4,2,5,2,2,3,5,1,2,5,5,3,5,5,4,2,4,2,2,2,4,1,4,1,1,4,4,2,2,3,1,1,4,1,5,5,5,1,3,2,4,3,7,5,4,6,2,5,3,0,0,0,0,0,0,0,1,0,0,1
178,3,4,5,1,2,3,3,1,5,2,4,2,3,5,3,4,1,5,4,5,3,5,1,1,5,1,5,4,4,2,4,5,1,2,5,1,5,1,5,4,2,4,3,7,1,7,3,2,5,2,0,1,0,0,1,0,0,0,0,0,0
179,2,2,3,5,5,3,4,5,5,1,5,5,1,5,3,4,5,4,1,5,3,1,4,4,1,4,2,3,2,2,1,1,1,1,1,1,1,1,5,1,1,6,2,7,5,1,6,4,6,3,0,0,0,0,0,0,0,0,0,0,1
180,3,1,3,1,2,5,5,5,5,1,1,5,2,5,2,3,5,4,5,2,2,3,3,1,4,1,5,4,2,4,5,2,4,1,5,1,5,3,4,5,3,6,3,5,2,7,7,2,1,1,0,0,0,0,0,0,0,0,0,1,1
181,2,5,2,5,2,2,5,4,5,3,5,3,2,5,1,1,5,4,1,3,5,5,4,1,5,1,1,4,2,1,1,2,5,5,1,1,3,5,1,1,4,1,2,5,3,3,7,7,6,1,0,0,1,1,0,0,0,0,0,0,0
182,3,2,5,5,1,4,3,2,5,3,1,4,2,2,3,3,4,4,4,1,2,5,3,4,1,1,4,2,2,2,4,1,5,5,5,4,1,1,3,1,7,6,6,5,5,4,7,6,1,5,0,0,0,1,0,0,0,0,0,0,1
183,5,4,2,1,2,3,3,2,5,3,3,4,1,1,3,1,1,1,5,2,4,3,5,4,1,4,1,4,2,4,1,4,5,2,4,5,5,1,1,4,1,1,5,5,2,3,5,7,5,4,0,0,0,0,0,0,1,0,0,0,0
184,1,4,2,5,1,3,4,5,1,3,4,3,3,5,1,1,5,5,5,1,2,3,3,4,4,5,1,5,2,2,2,4,1,1,1,1,1,1,3,1,7,1,5,1,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
185,3,2,5,1,1,5,3,2,2,3,4,4,2,5,1,4,2,1,2,4,4,1,1,2,1,4,1,4,2,2,3,1,4,5,1,3,1,5,1,5,1,2,2,7,1,1,4,2,5,4,0,0,0,1,0,0,0,0,0,0,0
186,4,1,2,5,5,1,4,4,1,2,2,1,2,3,3,1,4,2,1,3,2,3,3,2,1,1,5,3,2,4,2,2,3,4,3,4,3,2,1,5,4,5,3,5,5,7,3,6,5,1,0,0,0,0,0,0,0,0,0,1,1
187,2,4,2,1,5,2,4,5,2,2,1,1,3,2,4,1,5,4,2,2,1,5,1,4,1,1,5,4,4,2,5,3,1,5,4,3,5,5,3,5,4,1,3,7,2,3,7,7,6,6,0,0,0,0,0,0,0,0,0,0,1
188,4,4,5,1,2,5,3,4,1,2,5,5,2,1,1,4,1,1,2,5,2,5,3,4,5,1,1,2,2,2,1,1,1,4,1,5,5,5,3,1,1,1,2,5,5,3,5,4,5,7,0,0,0,0,0,0,0,1,0,0,0
189,5,5,5,4,2,3,5,1,5,1,3,5,3,2,3,1,5,4,4,4,2,3,4,2,5,1,4,2,2,1,4,1,5,1,1,5,5,5,5,5,5,1,2,4,1,2,1,5,1,3,0,0,0,0,0,0,1,0,0,1,1
190,5,4,2,4,1,5,3,2,5,4,1,4,2,2,2,3,5,4,5,5,4,3,3,1,2,1,1,4,4,2,4,1,5,3,4,5,1,1,3,5,5,1,2,7,5,2,5,5,5,3,0,0,0,0,0,0,0,0,0,1,1
191,2,1,3,1,1,3,3,1,5,3,1,1,3,2,2,1,5,4,2,1,2,3,3,2,2,1,5,4,2,4,5,3,5,1,1,5,3,3,5,1,3,1,5,5,5,3,7,7,5,6,0,0,0,0,0,1,0,0,0,0,1
192,5,1,3,4,2,3,5,2,5,4,4,1,3,2,2,3,2,4,4,4,1,4,3,5,5,1,1,4,2,1,5,5,5,1,4,1,5,3,1,5,5,4,3,6,2,7,7,7,5,3,0,0,0,0,0,0,0,0,0,0,1
193,1,4,1,5,5,1,2,1,1,4,4,5,2,2,2,1,5,4,2,4,2,5,3,4,1,4,1,4,2,4,2,1,1,5,1,1,4,4,5,5,2,6,1,4,5,5,3,2,5,1,0,0,0,0,0,0,0,0,0,1,0
194,5,1,2,5,2,3,5,4,5,3,5,4,1,5,5,4,2,2,3,1,4,3,3,4,3,1,5,2,1,1,1,1,2,1,5,5,4,2,1,1,7,7,2,5,2,5,7,2,1,7,0,0,0,0,0,0,0,0,0,0,0
195,1,5,2,5,5,1,3,5,5,1,3,4,2,5,5,2,4,4,3,2,2,1,3,2,5,3,1,4,2,4,4,1,3,5,1,4,1,5,4,5,4,1,2,7,7,4,7,7,6,4,0,0,0,0,0,0,0,1,0,0,0
196,3,1,3,1,1,3,5,5,5,5,3,1,3,5,2,1,5,4,2,4,3,1,3,1,5,1,1,4,4,1,2,5,3,1,1,2,5,5,5,3,1,1,2,1,5,3,5,5,5,5,0,0,0,0,0,0,1,0,1,0,0
197,3,5,2,5,2,5,3,5,5,3,1,4,1,2,3,1,4,4,2,5,4,1,3,1,3,3,5,5,4,2,1,3,1,1,1,5,1,4,2,1,1,5,6,5,4,3,7,2,6,6,0,0,0,0,0,0,0,0,0,0,0
198,3,5,2,5,2,2,5,5,2,3,4,2,3,1,2,1,4,4,5,2,3,5,3,1,5,1,1,4,4,2,1,5,1,5,1,3,5,1,1,3,3,1,2,5,2,2,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0
199,5,4,2,1,2,2,2,5,1,2,1,2,3,1,3,1,4,1,2,5,1,3,3,4,5,1,4,4,2,2,5,1,1,4,5,5,5,5,1,5,5,6,5,4,5,5,7,5,5,1,0,0,0,0,0,0,1,0,0,0,1
200,4,4,2,1,2,4,5,4,2,2,5,4,3,2,2,3,4,4,2,5,4,3,3,4,1,1,3,4,2,4,1,5,1,5,1,5,2,5,5,1,1,2,2,1,3,4,4,6,5,2,0,1,0,0,0,1,0,0,0,0,1
201,1,4,5,1,5,2,3,2,4,4,1,5,3,2,1,5,4,4,2,1,4,2,3,2,5,5,1,4,2,1,1,3,1,1,5,5,2,4,5,1,6,1,2,1,2,4,3,6,5,6,0,0,0,0,1,1,0,0,1,0,0
202,4,4,2,5,5,4,3,2,1,4,3,5,3,5,5,5,1,4,4,2,3,3,3,1,3,1,1,3,2,5,1,3,2,5,5,4,3,1,1,5,4,2,2,7,2,5,7,4,6,5,0,0,0,0,0,0,0,0,0,1,0
203,3,1,3,5,2,3,5,5,1,3,1,5,3,3,2,3,5,1,2,2,2,1,3,5,5,5,1,4,4,2,1,5,4,3,1,2,5,1,3,1,1,1,2,7,2,5,3,7,2,6,0,0,0,0,0,0,0,0,0,0,0
204,2,1,2,5,2,3,3,2,1,2,4,4,3,1,3,1,4,1,4,1,2,3,3,4,3,5,5,4,4,1,3,5,1,1,5,5,2,5,4,5,3,5,5,2,2,5,5,2,1,4,0,0,0,0,0,0,0,1,0,0,0
205,5,5,2,5,5,4,3,5,2,3,4,5,3,5,2,4,4,4,5,3,1,4,3,1,3,1,5,4,2,2,3,1,1,1,2,1,5,5,1,1,2,5,5,7,7,3,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0
206,2,4,3,2,2,2,3,5,5,1,1,4,3,2,2,5,4,2,1,4,3,5,1,2,5,5,3,4,3,2,5,5,1,3,2,1,1,1,1,1,5,2,1,1,2,3,7,7,5,3,0,0,0,0,0,0,0,0,0,0,1
207,2,4,3,5,5,4,4,5,1,4,4,5,1,5,1,5,5,2,2,5,2,5,4,4,5,4,4,4,2,2,5,5,1,1,3,3,2,4,2,2,2,7,3,5,1,3,2,4,6,6,0,1,0,0,0,0,0,0,0,0,1
208,3,5,3,5,2,3,5,5,2,2,5,4,3,5,3,1,4,2,3,5,2,1,3,2,3,1,1,2,3,4,1,1,5,2,1,3,5,2,1,1,1,3,2,7,2,5,5,6,4,4,0,0,0,0,0,0,1,0,0,0,1
209,3,5,3,1,2,1,5,5,5,2,1,4,5,2,2,1,5,4,3,1,4,1,3,4,5,5,5,3,4,4,1,1,1,5,2,5,1,1,1,1,1,5,1,2,5,5,3,5,1,2,0,0,0,1,0,0,0,0,0,0,0
210,5,5,2,5,5,3,3,4,1,1,4,2,3,1,5,5,2,4,3,2,1,2,1,4,1,3,5,4,1,2,1,3,4,2,4,5,1,3,5,5,1,4,5,7,2,4,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0
211,1,2,3,1,2,3,3,2,1,2,2,5,1,1,2,1,4,1,2,4,2,3,3,1,5,4,3,4,1,2,1,3,5,1,1,5,4,1,5,1,1,4,2,2,5,3,7,6,5,3,0,0,0,0,0,0,0,0,1,0,0
