"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-12",,,,,"0.04","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-14",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-18",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-22",,,,,"0.01","0.1","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-24",,,,,"0.01","0.1","0.2",,,,,,,,"0.0",,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-25",,,,,"0.00","0.0","0.0",,,,,,,,"0.1",,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-26",,,,,"0.00","0.0","0.2",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-27",,,,,"0.00","0.0","0.2",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-28",,,,,"0.02","0.2",,,,,,,,,"0.0",,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-29",,,,,"0.04","1.2","1.0",,,,,,,,"0.0",,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-30",,,,,"0.18","5.7","7.1",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2017-12-31",,,,,"0.04","0.5","6.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-01",,,,,"0.00","0.0","6.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-02",,,,,"0.00","0.0","6.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-03",,,,,"0.01","0.1","6.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-04",,,,,"0.00","0.0","6.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-05",,,,,"0.00","0.0","5.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-06",,,,,"0.00","0.0","4.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-07",,,,,"0.00","0.0","4.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-08",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-09",,,,,"0.00","0.0","3.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-10",,,,,"0.00","0.0","2.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-12",,,,,"0.09","0.9","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-15",,,,,"0.10","1.1","1.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-16",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-17",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-22",,,,,"0.15","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-27",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-29",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-01-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-06",,,,,"0.39","7.1","7.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-07",,,,,"0.06","0.9","7.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-08",,,,,"0.00","0.0","7.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-09",,,,,"0.13","2.9","7.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-10",,,,,"0.16","3.6","9.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-11",,,,,"0.20","2.9","11.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-12",,,,,"0.00","0.0","11.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-13",,,,,"0.00","0.0","11.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-14",,,,,"0.00","0.0","8.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-15",,,,,"0.00","0.0","6.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-16",,,,,"0.00","0.0","4.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-17",,,,,"0.00","0.0","3.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-18",,,,,"0.10","1.8","5.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-19",,,,,"0.06","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-20",,,,,"1.22",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-21",,,,,"0.33","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-23",,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-25",,,,,"0.23",,"0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-02-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-01",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-05",,,,,"0.66",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-06",,,,,"0.55","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-07",,,,,"0.02","0.2","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-17",,,,,"0.27","0.5","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-18",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-24",,,,,"1.00","7.0","7.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-25",,,,,"0.23","3.0","7.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-26",,,,,"0.00","0.0","5.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-27",,,,,"0.25","0.0","4.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-28",,,,,"0.00","0.0","3.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-29",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-03-31",,,,,"0.13",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-03",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-04",,,,,"0.10","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-09",,,,,"0.27","3.2","3.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-10",,,,,"0.01","0.1","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-14",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-15",,,,,"0.39","0.9","0.5",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-16",,,,,"0.09","0.2","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-19",,,,,"0.14","0.2","0.0",,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-03",,,,,"1.22",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-04",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-06",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-09",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-12",,,,,"0.26",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-13",,,,,"0.27",,,,,,,,,,,,,,,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","41.670166","-91.602966","237.7","2018-05-14",,,,,"0.10",,,,,,,,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-21",,,,,"0.28","0.0","0.0",,"67","48","50",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-22",,,,,"0.00","0.0","0.0",,"53","41","43",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-23",,,,,"0.00","0.0","0.0",,"72","43","51",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-24",,,,,"0.00","0.0","0.0",,"65","46","52",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-25",,,,,"0.00","0.0","0.0",,"65","46","49",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-26",,,,,"0.00","0.0","0.0",,"74","49","58",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-27",,,,,"0.38","0.0","0.0",,"69","51","53",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-28",,,,,"0.23","0.0","0.0",,"73","53","59",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-29",,,,,"0.00","0.0","0.0",,"77","52","56",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-30",,,,,"0.02","0.0","0.0",,"74","48","55",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-05-31",,,,,"0.00","0.0","0.0",,"75","46","51",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-06-01",,,,,"0.00","0.0","0.0",,"74","45","54",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-06-02",,,,,"0.00","0.0","0.0",,"81","52","62",,,,,,,,,,,,,
"USC00134101","IOWA CITY, IA US","41.6093","-91.5051","195.1","2017-06-03",,,,,"0.00","0.0","0.0",,"86","61","65",,,,,,,,,,,,,
